20010101,11,4,6,5,2
20010102,3,4,7,5,2
20010103,8,2,11,5,4
20010104,10,9,6,3,11
20010105,6,1,4,8,9
20010106,3,6,7,10,5
20010107,2,11,9,10,3
20010108,6,5,11,1,2
20010109,1,4,3,5,11
20010110,2,10,9,4,3
20010111,7,5,8,3,6
20010112,1,8,7,3,11
20010113,7,8,1,9,2
20010114,4,2,5,7,1
20010115,11,9,6,5,8
20010116,8,10,9,1,7
20010117,4,7,11,1,8
20010118,1,8,3,5,7
20010119,1,10,3,2,8
20010120,8,5,9,4,11
20010121,2,5,10,6,9
20010122,1,4,9,10,5
20010123,6,10,4,9,8
20010124,2,5,4,11,3
20010125,6,9,5,2,4
20010126,5,9,4,7,11
20010127,9,7,5,6,1
20010128,3,10,5,11,9
20010129,3,11,1,6,7
20010130,2,6,7,11,9
20010131,8,11,9,1,2
20010132,9,7,11,8,1
20010133,10,2,1,9,8
20010134,5,9,1,4,3
20010135,3,5,4,9,1
20010136,5,6,10,3,8
20010137,7,1,4,9,5
20010138,3,10,7,2,8
20010139,8,11,3,9,6
20010140,8,9,10,2,3
20010141,7,5,9,4,2
20010201,11,5,6,9,10
20010202,6,4,10,5,8
20010203,3,1,4,6,2
20010204,5,10,7,8,4
20010205,4,2,3,7,9
20010206,5,9,11,4,10
20010207,7,9,6,4,1
20010208,10,11,6,3,7
20010209,9,8,5,1,11
20010210,7,4,3,8,10
20010211,7,1,6,2,4
20010212,6,5,9,4,7
20010213,1,4,7,10,11
20010214,10,11,7,6,9
20010215,7,10,8,11,6
20010216,10,3,7,11,6
20010217,5,2,8,11,6
20010218,10,4,2,1,5
20010219,4,11,8,2,10
20010220,10,4,5,8,9
20010221,5,1,7,4,3
20010222,1,11,7,5,6
20010223,1,6,2,8,10
20010224,11,4,9,5,10
20010225,1,5,3,10,8
20010226,3,5,8,7,1
20010227,5,10,6,4,11
20010228,2,3,6,11,9
20010229,9,10,1,11,8
20010230,11,1,9,10,3
20010231,3,9,11,7,2
20010232,5,11,1,8,6
20010233,4,9,8,5,6
20010234,3,9,1,2,6
20010235,5,11,8,7,2
20010236,2,10,5,11,8
20010237,9,5,2,1,4
20010238,4,1,7,6,8
20010239,10,8,5,1,6
20010240,1,11,6,7,4
20010241,1,11,4,8,5
20010301,7,10,4,2,11
20010302,8,5,10,11,2
20010303,10,11,7,9,6
20010304,3,2,1,4,7
20010305,7,2,9,1,11
20010306,2,10,3,1,5
20010307,8,10,7,4,9
20010308,5,3,8,7,2
20010309,1,7,8,9,3
20010310,3,5,8,10,4
20010311,6,1,9,11,3
20010312,10,1,9,2,5
20010313,6,4,10,7,5
20010314,1,10,3,7,8
20010315,8,9,4,7,5
20010316,9,5,3,10,7
20010317,5,2,10,9,6
20010318,8,6,9,3,10
20010319,6,8,10,2,1
20010320,11,5,1,10,8
20010321,5,2,3,6,7
20010322,4,5,2,9,1
20010323,9,2,11,1,10
20010324,1,10,9,7,8
20010325,11,5,3,8,2
20010326,7,2,5,10,9
20010327,1,10,6,4,11
20010328,3,8,5,4,6
20010329,2,1,5,7,11
20010330,3,6,10,4,7
20010331,6,1,5,3,8
20010332,3,7,4,8,10
20010333,9,11,3,2,10
20010334,3,7,1,5,8
20010335,7,11,10,4,2
20010336,7,10,4,3,2
20010337,3,4,2,1,8
20010338,8,10,2,6,5
20010339,2,4,10,7,11
20010340,9,1,6,8,3
20010341,8,6,3,7,9
20010401,11,5,2,8,9
20010402,1,11,5,2,7
20010403,4,9,8,11,6
20010404,3,1,9,7,5
20010405,1,4,8,10,11
20010406,2,3,11,5,6
20010407,5,1,11,3,8
20010408,10,11,6,3,5
20010409,8,6,4,7,5
20010410,1,6,4,3,10
20010411,4,8,9,2,11
20010412,8,4,5,6,3
20010413,2,9,11,3,7
20010414,6,2,11,7,5
20010415,2,11,4,7,8
20010416,4,10,2,5,3
20010417,5,6,1,8,2
20010418,10,1,6,9,7
20010419,6,5,8,4,7
20010420,3,7,4,8,9
20010421,9,2,5,8,3
20010422,2,4,7,1,9
20010423,10,8,9,3,11
20010424,6,1,7,9,10
20010425,10,4,8,7,9
20010426,5,6,4,9,2
20010427,9,5,11,2,1
20010428,8,7,2,10,1
20010429,10,9,2,5,6
20010430,1,3,9,7,10
20010431,1,7,2,4,11
20010432,3,6,1,10,4
20010433,7,1,11,9,5
20010434,7,9,6,2,4
20010435,10,2,4,1,11
20010436,2,7,10,3,1
20010437,4,5,6,11,1
20010438,1,3,2,9,11
20010439,10,4,6,2,3
20010440,11,3,8,5,4
20010441,4,6,11,1,9
20010501,3,11,5,4,8
20010502,11,7,9,6,4
20010503,1,2,5,6,3
20010504,10,4,1,5,6
20010505,9,11,3,8,6
20010506,6,5,8,9,4
20010507,1,9,7,10,3
20010508,8,1,4,10,7
20010509,1,6,3,5,7
20010510,6,1,10,9,3
20010511,10,11,3,4,8
20010512,6,4,7,9,8
20010513,3,7,5,9,4
20010514,5,11,8,4,9
20010515,11,10,7,3,4
20010516,1,11,3,2,9
20010517,4,9,2,11,3
20010518,7,2,11,10,6
20010519,10,5,7,2,9
20010520,7,3,5,9,11
20010521,6,8,4,9,3
20010522,7,3,9,4,5
20010523,9,1,11,3,7
20010524,9,2,8,7,5
20010525,3,1,8,2,4
20010526,6,1,10,5,4
20010527,6,5,3,2,8
20010528,5,1,6,4,9
20010529,11,7,1,8,6
20010530,8,10,2,4,11
20010531,2,3,7,10,1
20010532,5,10,2,8,3
20010533,7,2,9,11,10
20010534,1,8,2,6,9
20010535,10,9,1,7,5
20010536,9,11,4,2,6
20010537,3,7,2,8,6
20010538,7,5,8,11,3
20010539,3,6,10,9,1
20010540,8,1,7,9,3
20010541,11,1,3,7,8
20010601,8,6,5,7,11
20010602,9,5,10,4,2
20010603,2,9,5,10,8
20010604,3,11,6,10,5
20010605,8,5,10,2,3
20010606,5,10,7,1,2
20010607,8,7,4,5,2
20010608,10,4,8,6,9
20010609,5,10,2,8,9
20010610,10,9,2,3,6
20010611,1,5,11,2,10
