2020-11-02,01,80102904,一德期货,38115,-4098,7831,-833
2020-11-02,02,80055516,五矿经易期货,37386,4852,4663,73
2020-11-02,03,80102901,永安期货,35868,-1404,15353,97
2020-11-02,04,80103797,银河期货,24015,779,18824,2241
2020-11-02,05,80091157,浙商期货,23534,273,4764,101
2020-11-02,06,80104009,大越期货,18142,1406,0,0
2020-11-02,07,80052362,广发期货,16930,254,26091,4625
2020-11-02,08,80101065,国泰期货,16236,612,36568,3351
2020-11-02,09,10000034,国投资本,14864,60,59599,-2997
2020-11-02,10,80104015,大地期货,14056,-37,0,0
2020-11-02,11,80373309,天风期货,13789,-85,0,0
2020-11-02,12,80055521,华泰期货,12332,-562,0,0
2020-11-02,13,80050220,中信期货,12103,-1925,27587,722
2020-11-02,14,80080089,南华期货,12088,-940,5946,183
2020-11-02,15,80108224,东证期货,11317,-3124,7288,-684
2020-11-02,16,80098329,中粮期货,10669,1294,111578,-4475
2020-11-02,17,80071840,海通期货,9122,1,12614,1942
2020-11-02,18,80108653,海证期货,9108,315,0,0
2020-11-02,19,80108177,国富期货,8160,23,0,0
2020-11-02,20,80108070,东兴期货,7941,9,0,0
2020-11-03,01,80102901,永安期货,45746,9878,15804,451
2020-11-03,02,80055516,五矿经易期货,32262,-5124,4986,323
2020-11-03,03,80102904,一德期货,27749,-10366,8787,956
2020-11-03,04,80101065,国泰期货,23887,7651,34094,-2474
2020-11-03,05,80091157,浙商期货,21925,-1609,5303,539
2020-11-03,06,80103797,银河期货,20278,-3737,19893,1069
2020-11-03,07,80052362,广发期货,17974,1044,27717,1626
2020-11-03,08,80104009,大越期货,16878,-1264,0,0
2020-11-03,09,80108224,东证期货,16715,5398,0,0
2020-11-03,10,80055521,华泰期货,16583,4251,0,0
2020-11-03,11,80071840,海通期货,16255,7133,11398,-1216
2020-11-03,12,80373309,天风期货,15181,1392,0,0
2020-11-03,13,10000034,国投资本,14286,-578,61898,2299
2020-11-03,14,80050220,中信期货,14278,2175,26195,-1392
2020-11-03,15,80104015,大地期货,14171,115,0,0
2020-11-03,16,80080089,南华期货,12702,614,5934,-12
2020-11-03,17,80108653,海证期货,9812,704,0,0
2020-11-03,18,80019274,美尔雅期货,9272,2691,0,0
2020-11-03,19,80108177,国富期货,8786,626,0,0
2020-11-03,20,80066675,首创期货,7947,1567,0,0
2020-11-04,01,80102901,永安期货,39862,-5884,15975,171
2020-11-04,02,80102904,一德期货,30836,3087,8696,-91
2020-11-04,03,80055516,五矿经易期货,28323,-3939,0,0
2020-11-04,04,80103797,银河期货,26100,5822,19976,83
2020-11-04,05,80101065,国泰期货,25655,1768,33977,-117
2020-11-04,06,80091157,浙商期货,21101,-824,5719,416
2020-11-04,07,80052362,广发期货,17926,-48,28513,796
2020-11-04,08,80055521,华泰期货,17193,610,0,0
2020-11-04,09,80104009,大越期货,17084,206,0,0
2020-11-04,10,80050220,中信期货,15830,1552,26118,-77
2020-11-04,11,80071840,海通期货,15805,-450,11843,445
2020-11-04,12,80108224,东证期货,15715,-1000,4991,15
2020-11-04,13,80373309,天风期货,15433,252,0,0
2020-11-04,14,80104015,大地期货,14486,315,0,0
2020-11-04,15,10000034,国投资本,13283,-1003,70720,8822
2020-11-04,16,80080089,南华期货,12830,128,5768,-166
2020-11-04,17,80019274,美尔雅期货,9982,710,4709,-30
2020-11-04,18,80108653,海证期货,9452,-360,0,0
2020-11-04,19,80108177,国富期货,8965,179,0,0
2020-11-04,20,80108070,东兴期货,8048,116,0,0
2020-11-05,01,80102901,永安期货,33879,-5983,14855,-1120
2020-11-05,02,80102904,一德期货,32198,1362,8067,-629
2020-11-05,03,80103797,银河期货,29004,2904,20604,628
2020-11-05,04,80055516,五矿经易期货,26952,-1371,0,0
2020-11-05,05,80101065,国泰期货,24074,-1581,32827,-1150
2020-11-05,06,80104009,大越期货,19868,2784,0,0
2020-11-05,07,80091157,浙商期货,17718,-3383,6085,366
2020-11-05,08,80052362,广发期货,17523,-403,28294,-219
2020-11-05,09,80055521,华泰期货,16961,-232,0,0
2020-11-05,10,80050220,中信期货,16425,595,27173,1055
2020-11-05,11,10000034,国投资本,15406,2123,70217,-503
2020-11-05,12,80373309,天风期货,15394,-39,0,0
2020-11-05,13,80104015,大地期货,14437,-49,0,0
2020-11-05,14,80108224,东证期货,12886,-2829,0,0
2020-11-05,15,80080089,南华期货,12738,-92,5558,-210
2020-11-05,16,80071840,海通期货,12670,-3135,12052,209
2020-11-05,17,80108177,国富期货,12081,3116,0,0
2020-11-05,18,80019274,美尔雅期货,9231,-751,4592,-117
2020-11-05,19,80108653,海证期货,8728,-724,0,0
2020-11-05,20,80102903,鲁证期货,8338,384,7786,-318
