2020-08-03,01,80098329,中粮期货,739,204,8925,4
2020-08-03,02,80102904,一德期货,0,0,2982,68
2020-08-03,03,80071840,海通期货,0,0,2826,13
2020-08-03,04,80066674,摩根大通期货,0,0,2620,600
2020-08-03,05,80102903,鲁证期货,0,0,2511,-6
2020-08-03,06,80050220,中信期货,1332,-4,2487,8
2020-08-03,07,80101065,国泰期货,0,0,2045,0
2020-08-03,08,80010572,平安期货,0,0,1930,278
2020-08-03,09,80103802,兴证期货,1765,2,1910,0
2020-08-03,10,10000034,国投资本,1006,17,1673,0
2020-08-03,11,80103797,银河期货,593,-34,1482,21
2020-08-03,12,80030099,新湖期货,330,-6,1285,2
2020-08-03,13,80055521,华泰期货,1076,-8,1064,11
2020-08-03,14,80055516,五矿经易期货,7159,1036,1015,-2
2020-08-03,15,80108178,金鹏期货,0,0,680,0
2020-08-03,16,80023426,中大期货,0,0,561,203
2020-08-03,17,80066675,首创期货,0,0,433,0
2020-08-03,18,80102901,永安期货,704,-53,400,18
2020-08-03,19,80004835,申银万国期货,0,0,371,38
2020-08-03,20,80075388,中财期货,7335,1019,359,308
2020-08-04,01,80098329,中粮期货,2480,1741,11351,2426
2020-08-04,02,80071840,海通期货,0,0,6485,3659
2020-08-04,03,80010572,平安期货,0,0,3296,1366
2020-08-04,04,80102904,一德期货,0,0,2805,-177
2020-08-04,05,80066674,摩根大通期货,0,0,2620,0
2020-08-04,06,80102903,鲁证期货,0,0,2511,0
2020-08-04,07,80050220,中信期货,1312,-20,2507,20
2020-08-04,08,80030099,新湖期货,0,0,2506,1221
2020-08-04,09,80055516,五矿经易期货,7813,654,2236,1221
2020-08-04,10,80101065,国泰期货,0,0,2046,1
2020-08-04,11,80103802,兴证期货,1767,2,1910,0
2020-08-04,12,10000034,国投资本,1185,179,1663,-10
2020-08-04,13,80055521,华泰期货,1658,582,1042,-22
2020-08-04,14,80023426,中大期货,0,0,926,365
2020-08-04,15,80103797,银河期货,934,341,912,-570
2020-08-04,16,80102901,永安期货,768,64,892,492
2020-08-04,17,80108178,金鹏期货,0,0,680,0
2020-08-04,18,80104005,华融融达期货,0,0,643,340
2020-08-04,19,80066675,首创期货,1193,998,431,-2
2020-08-04,20,80004835,申银万国期货,0,0,371,0
2020-08-05,01,80098329,中粮期货,4273,1793,19740,8389
2020-08-05,02,80071840,海通期货,0,0,6523,38
2020-08-05,03,80066674,摩根大通期货,0,0,6140,3520
2020-08-05,04,80010572,平安期货,0,0,3294,-2
2020-08-05,05,80102904,一德期货,651,569,2878,73
2020-08-05,06,80103797,银河期货,1196,262,2819,1907
2020-08-05,07,80030099,新湖期货,0,0,2508,2
2020-08-05,08,80102903,鲁证期货,0,0,2508,-3
2020-08-05,09,80050220,中信期货,1861,549,2314,-193
2020-08-05,10,80055516,五矿经易期货,7760,-53,2236,0
2020-08-05,11,80101065,国泰期货,0,0,2045,-1
2020-08-05,12,80103802,兴证期货,1778,11,1760,-150
2020-08-05,13,10000034,国投资本,2121,936,1656,-7
2020-08-05,14,80055521,华泰期货,1681,23,1049,7
2020-08-05,15,80023426,中大期货,0,0,916,-10
2020-08-05,16,80108178,金鹏期货,0,0,680,0
2020-08-05,17,80104005,华融融达期货,0,0,601,-42
2020-08-05,18,80066675,首创期货,1203,10,431,0
2020-08-05,19,80004835,申银万国期货,512,239,371,0
2020-08-05,20,80095998,国信期货,0,0,301,1
2020-08-06,01,80098329,中粮期货,4785,512,25219,5479
2020-08-06,02,80066674,摩根大通期货,1180,722,7920,1780
2020-08-06,03,80071840,海通期货,0,0,6489,-34
2020-08-06,04,80010572,平安期货,0,0,3294,0
2020-08-06,05,80102904,一德期货,740,89,2789,-89
2020-08-06,06,80103797,银河期货,1714,518,2758,-61
2020-08-06,07,80102903,鲁证期货,0,0,2518,10
2020-08-06,08,80030099,新湖期货,0,0,2504,-4
2020-08-06,09,80101065,国泰期货,0,0,2401,356
2020-08-06,10,80050220,中信期货,2101,240,2318,4
2020-08-06,11,80055516,五矿经易期货,8308,548,2237,1
2020-08-06,12,80103802,兴证期货,1766,-12,1860,100
2020-08-06,13,10000034,国投资本,2754,633,1649,-7
2020-08-06,14,80055521,华泰期货,1226,-455,1050,1
2020-08-06,15,80023426,中大期货,0,0,926,10
2020-08-06,16,80108178,金鹏期货,0,0,680,0
2020-08-06,17,80066675,首创期货,1606,403,651,220
2020-08-06,18,80104005,华融融达期货,0,0,649,48
2020-08-06,19,80004835,申银万国期货,1952,1440,362,-9
2020-08-06,20,80102901,永安期货,1610,334,349,165
2020-08-07,01,80098329,中粮期货,4790,5,26888,1669
2020-08-07,02,80066674,摩根大通期货,1000,-180,8677,757
2020-08-07,03,80071840,海通期货,0,0,6524,35
2020-08-07,04,80010572,平安期货,0,0,4509,1215
2020-08-07,05,80102904,一德期货,971,231,2872,83
2020-08-07,06,80102903,鲁证期货,0,0,2522,4
2020-08-07,07,80030099,新湖期货,0,0,2509,5
2020-08-07,08,80101065,国泰期货,0,0,2398,-3
2020-08-07,09,80103797,银河期货,1771,57,2389,-369
2020-08-07,10,80050220,中信期货,2097,-4,2318,0
2020-08-07,11,80055516,五矿经易期货,8797,489,2236,-1
2020-08-07,12,80103802,兴证期货,1846,80,1960,100
