2020060101,11,09,10,01,05
2020060102,07,08,10,06,11
2020060103,11,08,01,04,07
2020060104,06,11,04,05,10
2020060105,09,03,04,05,07
2020060106,02,11,04,06,07
2020060107,07,01,05,10,04
2020060108,09,11,02,06,05
2020060109,01,04,07,11,02
2020060110,11,04,02,05,06
2020060111,04,03,02,11,10
2020060112,08,10,07,11,01
2020060113,01,07,02,11,05
2020060114,04,10,05,01,03
2020060115,02,07,01,06,04
2020060116,03,02,07,08,06
2020060117,03,01,08,09,10
2020060118,08,01,03,02,09
2020060119,07,06,09,04,05
2020060120,01,06,03,02,04
2020060121,07,03,10,06,02
2020060122,11,04,08,05,09
2020060123,04,06,09,02,01
2020060124,10,02,09,05,11
2020060125,01,02,07,03,10
2020060126,10,09,07,01,06
2020060127,11,02,07,06,03
2020060128,02,03,07,09,05
2020060129,07,04,09,10,08
2020060130,01,11,10,08,09
2020060131,07,02,05,03,09
2020060132,08,06,04,09,01
2020060133,07,09,05,02,08
2020060134,04,08,05,03,07
2020060135,07,09,11,05,08
2020060136,07,08,03,01,04
2020060137,07,02,03,05,04
2020060138,05,08,02,07,06
2020060139,02,05,08,03,04
2020060140,02,09,11,07,01
2020060141,11,04,07,08,03
